i,j,w
4715264002,8429795035,38.163
4715264004,4715263992,4.902
4719617974,21563481,5.086
4726152840,21523715,15.151
4726152844,9694087358,4.291
4726152847,4688513241,4.365
4726152847,3215685153,3.838
4726152848,3215685153,8.123
4726152848,1678283247,5.402
4726152850,9808795601,0.737
4726152850,8043350341,7.096
4726152854,250549348,29.686
4726152857,8318757606,2.348
4726152857,107586,13.243
4729385030,4530011788,4.117
4729385031,4530011788,5.723
4729385031,4530012696,13.928
4729448869,4401156476,3.517
4729448871,4532363026,48.964
4729448871,1726730354,5.06
4729480806,9820537946,13.344
4729480807,4729480806,3.175
4729480808,9820538031,6.458
4729628192,6369361788,4.203
4729628192,3644785104,4.444
4730978978,4730978982,2.868
4730978979,25496851,5.24
4730978981,1655214934,4.424
4730978981,25497563,6.094
4730978982,4730978979,20.405
4730978983,1319881924,2.881
4730978984,25496857,12.971
4748394420,385311796,6.863
4748394420,8807431541,0.754
4749090120,2402557597,6.233
4764884821,5006065038,7.934
4777885221,8497605091,15.786
4777885221,4777885222,33.15
4777885222,9135848928,0.615
4777885222,4777885221,33.15
4777897927,4777897928,3.523
4777897928,1556097137,4.307
4807521484,7636278195,4.233
4807796633,1326821569,5.212
4822267107,1707790074,3.274
4822267109,9024076385,3.228
4823243100,25472760,27.444
4823243100,2112030869,11.225
4823246341,4425001781,1.37
4823246341,6374802571,39.889
4823246342,2036125649,16.144
4823246342,6864015603,5.268
4826448085,25632679,36.971
4826555767,1150003224,21.109
4826555768,25632870,8.725
4826555769,1326821460,8.198
4826555770,2387242385,8.774
4826555771,4401149234,7.22
4826555771,9030155762,21.102
4826555772,9030155766,18.469
4826555773,1939632510,17.864
4827019220,835390894,17.712
4827050921,9375078975,18.454
4832472797,9135848937,1.51
4832472797,9632417163,5.05
4835108995,2961540,17.08
4835108995,24950105,25.508
4835108996,1144619335,23.404
4835108996,2902624645,24.312
4835108997,7223326412,4.606
4835108997,1144619335,12.121
4835108998,9710348828,3.997
4835108999,250327100,4.341
4835109000,255678213,7.682
4835109000,1312188619,14.453
4835109001,3247932481,10.928
4835109001,255678213,22.476
4835109002,4618510643,31.148
4847781268,1547013711,13.052
4847781268,1493722803,11.297
4847781269,1550763749,13.306
4847781269,1550763708,14.328
4859130051,9822267116,30.192
4859246418,8620105265,12.111
4859246418,5177397829,12.588
4859246419,2140506294,6.985
4859246420,6327615076,23.837
4859246420,21392273,8.029
4860803960,1835356021,6.406
4860803960,441958990,7.537
4860803961,3644748774,9.827
4860803961,1215563870,8.492
4860825518,20460688,6.057
4864083784,1312471208,17.959
4864083784,6218501740,1.231
4864083785,6218501740,21.789
4864083785,107585,8.588
4866475725,4866475733,30.665
4866475725,20626311,22.901
4866475730,25505670,17.621
4866475730,20626312,5.351
4866475731,4866475733,4.159
4866475733,4866475725,30.665
4866475733,4866475736,7.109
4866475733,4866475731,4.159
4866475736,4866475733,7.109
4866475737,7572522534,3.177
4866591373,25066696,5.372
4866591374,4866591376,3.28
4866591375,25066694,4.409
4866591376,3233714196,3.247
4866623226,1938819306,7.914
4866623226,7926554424,11.941
4866623226,25161365,10.065
4866651959,1938819301,5.372
4866651959,5046447437,7.884
4866651962,18468966,29.945
4866651962,7926554423,5.37
4866651963,4866651966,7.224
4866651966,25504779,6.8
4866651966,25505673,10.174
4866651968,107643,7.458
4866651968,1938819301,8.882
4866651969,7926554423,6.105
4866651969,1938819301,13.777
4866653236,8807441176,2.672
4866653236,1938819313,6.703
4866664736,9856119650,27.761
4866705606,24659709,1.635
4866705607,24659736,33.376
4866784251,1939558660,2.291
4866807989,1939558667,17.411
4866976610,2218364541,5.753
4866976611,2218362849,5.43
4866976613,2218340965,8.414
4866976614,2387224475,4.024
4866976614,24950093,30.869
4866976617,1733389278,5.389
4867087535,9027328314,4.868
4867087535,9027328313,4.031
4870281309,25497612,7.322
4870281310,2241962700,26.4
4870281311,20965797,29.955
4872502279,8579240314,3.868
4872502280,5947858321,28.713
4879371165,4421008566,8.847
4879371168,4859130051,31.55
4920098342,9690974278,9.834
4920098343,9690974275,5.256
4920098344,9690974266,1.649
4920098349,25476131,23.527
4920098350,1547392848,20.286
4922952362,107647,4.671
4922952362,3644748774,3.3
4922952373,1046306670,30.092
4922952373,24951853,5.419
4938216619,4938216620,43.205
4938216619,3267461729,6.514
4938216620,4938216619,43.205
4938216620,3267461735,19.791
4942595236,9781435149,10.992
4948630427,1684835105,20.025
4948630427,1684781486,21.512
4962956931,1938819282,7.787
4962956931,9691102362,4.256
4992781175,8869472240,5.388
4992781180,9030155760,5.168
4992781180,1312335310,15.306
4992781181,2990721391,10.435
4992781181,8869464398,29.878
4992781187,7636278200,19.269
4992781189,18398282,5.568
5006063170,5736692334,11.514
5006063170,1782712524,5.434
5006063171,5006063172,11.346
5006063171,5736692334,10.71
5006063172,1148276186,9.902
5006063172,5006063171,11.346
5006063173,321255919,5.62
5006063173,107693,12.89
5006063175,4691460851,7.205
5006063176,5006063175,3.806
5006063176,5006065040,15.148
5006063177,5006063176,4.944
5006063178,3519013665,5.815
5006063179,8785568228,34.971
5006063180,5006063179,5.354
5006063180,1148276284,4.053
5006063186,5006063177,11.287
5006065037,5006063180,4.622
5006065038,5006065037,5.089
5006065039,8373690818,6.76
5006065039,1782730512,5.312
5006065040,8785567902,3.734
5006065040,5006063176,15.148
5006065041,8263157414,7.735
5006065041,8785484314,2.586
5006764037,25477154,7.813
5006764038,5006764037,16.932
5006764039,3741078112,8.024
5006764040,5006764039,16.904
5006978853,2387213899,9.172
5006978853,1678452796,7.43
5006978855,5006978856,16.618
5006978855,107646,8.922
5006978856,973158035,4.415
5006978856,5006978855,16.618
5006978857,2466442731,15.788
5006978857,319984684,5.015
5009060057,5335233114,2.803
5009060057,5335233120,3.918
5014591889,25496800,19.773
5014591889,1816038199,11.65
5040168489,20460682,45.687
5041784423,4682627265,2.659
5041784501,8989843465,1.756
5041784633,5041784634,23.368
5041784634,1366095190,7.767
5041945479,1755265444,6.189
5041945479,2990721389,2.077
5041945481,21307202,13.786
5041945481,1755265444,17.482
5041945508,5042032158,31.222
5042032158,1718567007,30.892
5042033643,1312264546,11.436
5043864464,10677375,11.114
5046005743,316763545,13.76
5046005743,5046005745,13.87
5046005745,5046005743,13.87
5046005745,5046005758,26.379
5046005758,5046005745,26.379
5046005758,316763513,6.713
5046005790,28800672,25.633
5046314040,24951854,24.925
5046314040,9856119641,21.542
5046314041,5046314042,3.814
5046314042,25632860,2.282
5046314043,5046314041,3.758
5046314073,5046314090,4.117
5046314077,5224630617,7.292
5046314090,5046314077,30.493
5046314091,316763500,10.353
5046314092,5046314091,6.422
5046447437,4866651959,7.884
5046447437,3656358065,3.264
5046627553,5046627645,3.52
5046627645,5046627553,3.52
5046627645,1215563891,7.943
5047029678,18468953,25.774
5047029678,25066462,10.054
5049840242,6985395258,6.93
5049840243,1951616283,8.61
5049840245,3153656028,7.885
5049840248,1678226827,12.516
5055364608,5055364612,6.653
5055364608,1239549084,5.43
5055364610,9754527743,1.799
5055364611,5055364612,16.782
5055364611,107668,8.294
5055364612,5055364608,6.653
5055364612,5055364611,16.782
5055364614,3813810133,10.23
5055364614,3813810132,2.195
5060391417,25496821,15.172
5060391417,25496820,9.644
5060405461,1954751918,3.179
5065949596,5049840242,4.509
5065949596,9027328314,11.479
5065949598,3153656030,6.743
5065949598,5049840243,8.259
5067002855,25473203,2.869
5067002855,25473202,57.562
5067002867,5041784423,3.029
5087519104,25161347,8.303
5087519104,25066338,20.696
5090420610,25066419,3.271
5090420614,5090420940,13.538
5090420614,25066419,9.157
5090420940,5090420965,37.705
5090420940,5090420614,13.538
5090420958,5090420964,2.139
5090420958,8807429660,7.062
5090420959,8807429660,1.112
5090420959,8807429665,0.733
5090420964,25066419,9.967
5090420964,5090420958,2.139
5090420965,25161347,4.855
5090420965,5090420940,37.705
5095547180,5095547184,5.065
5095547180,1951616327,48.851
5095547184,24950005,9.169
5095547184,5095547180,5.065
5095547321,8807431559,1.419
5095547321,24950105,4.204
5104314096,25067670,3.859
5104314096,25067727,25.336
5104314098,5104314325,2.492
5104314098,25067670,12.647
5104314222,1747873474,24.612
5104314222,8814668141,4.139
5104314255,5104314256,13.877
5104314255,25067463,6.084
5104314256,25067469,9.381
5104314256,5104314255,13.877
5104314264,7824803495,17.536
5104314264,24952269,16.059
5104314275,25067463,11.934
5104314275,25067461,5.558
5104314325,1569343576,5.999
5104314325,5104314098,2.492
5104314353,25067727,2.045
5104314353,25067463,27.478
5104314384,1186508405,13.774
5104314384,25067470,5.841
5114681227,1726730162,14.976
5114681227,367104392,7.424
5114681230,367104392,8.6
5114681230,7607077372,17.138
5119652857,5119652864,13.056
5119652862,5119652865,2.268
5119652863,5119652862,3.282
5119652864,5119652863,5.326
5119652865,26678171,1.785
5122737222,690295042,13.003
5141216740,473219610,27.982
5141216741,25265023,9.371
5141216745,25067883,2.062
5141216745,1569312412,25.383
5141216746,25067936,7.768
5141216746,25067935,7.461
5141216754,9856119649,11.609
5141216754,5141216782,20.021
5141216782,5141216754,20.021
5141216782,25067936,1.701
5141216790,1569343523,3.51
5141216790,25067883,3.239
5141228834,5141216740,8.29
5141354328,5141354331,6.711
5141354329,1678227031,9.288
5141354330,5141354332,7.992
5141354331,8807431550,1.01
5141354331,25161363,18.056
5141354332,5065949596,11.087
5141354333,5141354329,7.247
5141625621,5141625625,5.786
5141625623,25067400,8.57
5141625625,5141625630,7.238
5141625630,5141625623,5.142
5141625696,5141625698,28.783
5141625696,6369361796,13.08
5141625698,7906964249,17.174
5141625698,5141625696,28.783
5141625702,7223298254,3.85
5141625702,107637,11.501
5141625703,107637,7.457
5141876996,950703625,37.382
5141877019,5247857728,2.316
5141877239,5141876996,14.709
5146127859,1617596505,5.383
5146186463,25067397,4.233
5146186470,25067396,5.541
5146186489,25067395,17.116
5146186589,1536948646,8.479
5146186590,7824803492,8.649
5160943793,249679102,22.119
5160943794,6280047278,5.227
5160943797,3528711722,30.14
5160943798,4144358216,20.523
5160943803,4144358216,12.333
5160943803,9808795602,0.335
5160943806,1939632504,8.038
5160943807,4827019220,53.737
5165786239,5573991660,3.772
5165786239,2934288509,4.651
5165786242,2934288523,6.235
5165786242,2934288513,12.006
5165786245,27459970,13.487
5165786245,2934288523,7.515
5177352922,5177352932,4.592
5177352922,5177352933,5.66
5177352923,5177352932,5.125
5177352932,5177352923,5.125
5177352932,5177352922,4.592
5177352933,5177352922,5.66
5177352933,1707790099,27.943
5177397418,1707790024,42.28
5177397419,5177397828,7.741
5177397419,5177397825,9.139
5177397420,5177397823,7.433
5177397821,5177397828,5.044
5177397822,6951230826,4.811
5177397822,8620105265,3.998
5177397823,419632306,9.01
5177397823,5177397827,3.502
5177397824,1214922428,21.264
5177397824,5177397829,18.98
5177397825,5177397827,2.835
5177397825,8620105268,6.329
5177397825,5177397419,9.139
5177397827,5177397823,3.502
5177397827,5177397825,2.835
5177397828,9754453026,3.203
5177397828,5177397419,7.741
5177397829,4859246418,12.588
5177397829,5177397824,18.98
5177397830,9754453029,0.607
5177397832,9754453031,0.555
5177397835,8620105269,4.801
5177397835,419632307,4.671
5177410511,455705562,4.388
5189042550,1556097222,33.475
5189042551,1556097245,37.762
5189042551,8675201272,1.354
5189042552,8675201272,6.382
5189042552,20626282,7.291
5198585557,5198585559,12.806
5198585557,107638,18.518
5198585559,5198585557,12.806
5198585559,3644785104,30.257
5201625566,1827389620,20.776
5201625566,9681020157,17.39
5207476606,5055364610,20.127
5207476607,4627445217,13.93
5207476609,1828402774,12.395
5207476609,5207476617,4.589
5207476610,3813810132,10.765
5207476610,9684083983,4.465
5207476611,9684083987,2.539
5207476613,1828402771,4.352
5207476615,5207477021,6.031
5207476617,5207476609,4.589
5207476617,9684083983,7.696
5207476619,1938819302,4.199
5207477021,3813810133,4.138
5207477021,9754527742,2.111
5207487897,9693982149,7.599
5207487900,109408,4.721
5218844445,24950065,18.782
5218844445,5218844446,12.825
5218844446,24950064,1.749
5218844446,5218844445,12.825
5218862786,357999964,8.672
5224630617,28800689,8.101
5227220835,9856119628,15.582
5227220845,24950065,2.666
5227220845,5227220848,7.401
5227220846,6463234329,8.155
5227220846,5238587992,0.921
5227220848,5227220845,7.401
5238500312,3870640547,12.571
5238500312,5238500313,4.85
5238500313,5238500312,4.85
5238500313,9693628390,29.475
5238528591,25497828,6.997
5238587992,5227220846,0.921
5238587992,4077599545,4.696
5238587994,4077599543,14.219
5238587994,25532384,2.925
5247852872,9693730842,8.834
5247857728,9691101412,2.882
5253290694,3817308667,25.385
5253290694,9733914457,4.913
5257738379,9808795600,3.748
5257738379,1039290578,4.223
5257738381,28419328,7.177
5257738381,5257738389,3.734
5257738384,1039290578,7.547
5257738384,1039290586,2.633
5257738387,25477371,3.464
5257738387,28419328,6.039
5257738389,5257738381,3.734
5257738389,251757533,16.285
5257738390,1042862696,30.848
5257738390,25477371,4.321
5265830862,8972511965,7.014
5265840063,25496750,6.794
5265953450,1832248428,4.551
5265953451,1364172237,4.657
5265953452,1832129878,3.973
5265953454,1953202962,5.932
5265953455,5265953457,10.022
5265953455,6724775012,6.575
5265953455,6724775018,9.392
5265953457,5265953455,10.022
5265953457,6724775017,5.375
5265953457,5265953459,3.128
5265953459,5265953457,3.128
5265953459,6724775015,4.943
5269678593,9673189925,4.552
5306194265,2632486646,17.373
5306194265,25634199,7.488
5334625292,9030029183,11.521
5334625292,7797731342,5.641
5334625293,4077599544,10.847
5334625293,7797731342,7.311
5335233113,4138224462,6.35
5335233113,5335233114,3.336
5335233114,5335233113,3.336
5335233114,5009060057,2.803
5335233119,5335233120,4.058
5335233119,250324965,14.038
5335233120,5009060057,3.918
5335233120,5335233119,4.058
5335245256,1547013698,8.035
5335245256,1312454114,5.422
5340811717,1418752708,3.092
5340811829,1312454061,3.463
5340811830,1418752721,1.924
5342236733,1678283242,3.283
5342236733,1678283244,3.543
5342236740,1550763620,10.448
5342251136,4329502449,6.148
5342251136,957122446,18.577
5353604060,20965806,28.081
5353604061,9693963707,7.803
5374174120,5603454627,20.211
5374174120,9203541381,5.609
5374174120,5573931377,15.091
5374174224,8975529088,5.045
5374181585,9201323561,10.023
5374181585,3972566714,8.067
5374183741,8975529084,7.766
5374183742,5573931377,1.743
5374183742,1832248457,5.868
5426506500,25496817,23.385
5457908028,2135411308,13.013
5457908028,6696695781,35.948
5460658138,8975645640,2.81
5468301555,2146369237,5.535
5468301601,10607626,9.103
5470932252,5468301555,1.787
5470932253,5470932252,5.097
5470932255,5470932256,12.276
5470932256,25496857,36.399
5470932256,5470932253,12.501
5471345385,9161061783,7.275
5471345385,2146369238,4.651
5473273373,329983075,6.397
5473273376,1951616261,14.664
5473273425,1569216662,2.252
5473273433,1951616287,5.114
5473273435,25532384,27.278
5473274866,4866976617,1.234
5475684917,25500517,12.307
5492419692,3787645608,5.045
5492419693,5492419692,30.754
5504212623,25497563,11.261
5504212623,25497564,5.521
5504771250,1599652497,5.273
5504771250,1599652492,9.104
5516594509,1236791552,3.322
5516594509,1236791408,22.815
5517519002,9703794691,5.555
5565443389,21990629,6.547
5565443389,9808795604,13.286
5565443390,21990630,3.145
5565443390,5565443397,11.38
5565443391,28800666,21.212
5565443397,5875062471,18.28
5565443397,5565443390,11.38
5565455857,1312188679,12.259
5565455857,9269886261,69.677
5565455858,2387232563,14.119
5565455858,1312319838,52.376
5565455858,1312188679,13.067
5565466183,1493676623,17.202
5565466183,1493676622,11.622
5565487612,1150003480,3.264
5565487612,3197339673,20.828
5573931377,5374183742,1.743
5573931377,5374174120,15.091
5573931385,8975529085,4.725
5573931385,4462680067,4.177
5573991659,21523719,2.387
5573991659,5573991660,2.76
5573991660,5573991659,2.76
5573991660,5165786239,3.772
5573994014,4462680068,3.805
5573994016,7840712839,10.236
5573994016,6329690691,4.877
5573994017,1360122841,6.273
5573994019,7840712839,4.68
5580861156,25476134,40.815
5580861156,30056330,9.141
5600934875,2576893629,37.465
5600934876,25151180,24.906
5600934876,6108171363,38.042
5603454625,6606135979,6.83
5603454625,21392279,6.348
5603454626,21392276,43.225
5603454626,6606135979,14.19
5603454627,5603454628,8.035
5603454627,5374174120,20.211
5603454628,6329690691,9.856
5603454628,5603454627,8.035
5609638014,8869472274,6.068
5609638014,8869472247,7.14
5609643672,5609643675,5.27
